Pred_high,Pred_low,Actual_high,Actual_low
392.8065,384.7756,379.3299865722656,375.2799987792969
637.212,624.76483,619.8499755859375,598.5700073242188
920.7699,903.19934,903.6500244140624,896.77001953125
2069.8682,2031.5365,2144.550048828125,2088.0
1192.0327,1169.5613,1160.27001953125,1141.0
289.8571,283.68536,278.4100036621094,274.239990234375
984.5396,965.81714,975.0,955.25
283.62738,277.56915,276.79998779296875,270.2900085449219
227.3792,222.33762,236.72000122070312,232.6199951171875
2000.2803,1963.2047,1988.8800048828125,1917.0
2046.0316,2008.1304,1956.489990234375,1889.2900390625
651.54785,638.84155,704.5499877929688,693.5
1444.112,1417.0857,1503.489990234375,1478.9200439453125
211.65953,206.90154,237.0,230.6000061035156
1846.524,1812.2272,1831.0899658203125,1802.219970703125
232.67558,227.53941,243.8500061035156,238.5500030517578
194.27924,189.83553,180.75,177.10000610351562
264.8471,259.1297,257.0,253.1999969482422
341.53064,334.42627,336.3299865722656,331.2799987792969
2000.0035,1962.9333,2098.530029296875,2038.0999755859373
1264.6285,1240.8455,1215.8699951171875,1204.6600341796875
177.7322,173.58876,179.32000732421875,176.0
337.4929,330.46133,299.989990234375,296.2900085449219
227.25157,222.21179,180.7400054931641,178.3699951171875
168.09262,164.12207,184.72000122070312,179.32000732421875
281.58453,275.5627,265.25,260.54998779296875
171.76227,167.72511,193.3600006103516,185.0500030517578
314.30115,307.68863,307.9200134277344,305.07000732421875
452.13373,443.03058,443.489990234375,435.05999755859375
790.3761,775.1615,760.5599975585938,754.739990234375
421.86923,413.3134,436.8999938964844,428.0
809.87646,794.3106,773.7899780273438,765.1900024414062
766.36224,751.58185,743.1300048828125,732.75
639.7346,627.2418,615.9500122070312,601.280029296875
276.57083,270.6395,269.3999938964844,264.0299987792969
454.05212,444.9144,432.2000122070313,425.6600036621094
159.8168,155.99548,151.9499969482422,147.35000610351562
187.25185,182.93468,188.94000244140625,184.9199981689453
348.98328,341.74448,321.3099975585937,316.95001220703125
346.36044,339.16827,323.5,317.6400146484375
381.89417,374.06003,403.760009765625,393.7999877929688
1991.8036,1954.8816,1997.7900390625,1973.1300048828125
1886.4613,1851.4427,1893.699951171875,1858.0
252.92307,247.41881,237.3999938964844,232.1100006103516
180.01482,175.82858,178.75,177.02000427246094
1854.7491,1820.3037,1800.97998046875,1777.0
192.90532,188.48618,216.2100067138672,207.42999267578125
1851.5344,1817.1471,1858.8800048828125,1831.27001953125
179.45421,175.27802,118.5,115.06999969482422
334.57196,327.593,304.3900146484375,288.0
340.39597,333.31158,334.6499938964844,331.75
1026.7411,1007.25604,1043.3299560546875,1032.47998046875
515.91925,505.6638,540.4400024414062,529.3599853515625
229.60754,224.52525,262.0,256.739990234375
1024.8824,1005.4313,992.7899780273438,968.1699829101562
354.17993,346.84735,367.5,358.2300109863281
1213.4976,1190.6383,1182.75,1169.3299560546875
1984.7689,1947.9744,1950.260009765625,1885.780029296875
120.6563,117.54614,125.44000244140624,123.18000030517578
387.32657,379.39453,398.6300048828125,391.2900085449219
301.71548,295.33014,308.79998779296875,305.69000244140625
276.10782,270.18515,259.25,254.6999969482422
2459.9634,2414.5828,2407.699951171875,2337.800048828125
1669.5781,1638.478,1621.7900390625,1600.1500244140625
165.21861,161.29953,126.8499984741211,120.5999984741211
1047.7028,1027.8389,1022.3099975585938,996.5499877929688
142.92274,139.40695,156.9499969482422,151.39999389648438
428.2193,419.54453,433.5299987792969,425.7999877929688
1004.18805,985.11066,995.989990234375,983.719970703125
240.37186,235.0966,258.95001220703125,251.02999877929688
1860.9205,1826.3634,1795.6500244140625,1757.219970703125
556.9624,545.96545,527.9199829101562,517.2000122070312
1833.1783,1799.1226,1766.5899658203125,1749.56005859375
1799.6835,1766.2327,1749.1199951171875,1713.8199462890625
283.7326,277.6724,265.8800048828125,262.0
224.4743,219.48492,228.3500061035156,223.7100067138672
1875.8059,1840.9801,1841.0,1811.27001953125
541.1664,530.45605,529.4400024414062,520.6099853515625
833.94635,817.94244,819.4199829101562,809.0
643.5459,630.9842,625.989990234375,612.239990234375
669.851,656.8141,702.5399780273438,688.760009765625
645.6458,633.04626,638.010009765625,620.7999877929688
148.54863,144.93248,169.75,166.5399932861328
1581.9276,1552.4115,1568.52001953125,1539.06005859375
227.93042,222.87842,269.7300109863281,262.6700134277344
383.09494,375.24,355.7300109863281,349.45001220703125
285.88782,279.7884,268.8800048828125,263.0199890136719
333.10416,326.15344,374.2999877929688,368.510009765625
365.1765,357.64346,380.4800109863281,376.1600036621094
601.63367,589.8295,614.7100219726562,605.530029296875
1923.0508,1887.3712,1888.4200439453125,1845.6400146484373
423.9542,415.36194,431.75,419.239990234375
275.43713,269.52676,262.0400085449219,255.72999572753903
521.9481,511.5836,118.5999984741211,114.87999725341795
1047.533,1027.6721,991.0499877929688,980.239990234375
1849.1434,1814.7992,1797.030029296875,1778.3499755859375
133.13185,129.79358,125.6999969482422,123.5
1834.1079,1800.0354,1746.4300537109375,1731.0
169.88075,165.8776,183.25,176.83999633789062
716.4037,702.5259,721.989990234375,711.1599731445312
572.6318,561.35175,565.25,552.52001953125
746.6067,732.18463,746.0999755859375,738.0
129.13855,125.87476,128.39999389648438,125.9000015258789
232.33932,227.20757,232.52999877929688,228.02999877929688
333.00616,326.05615,316.92999267578125,307.7200012207031
204.05789,199.43726,186.4900054931641,182.9100036621093
351.41827,344.13504,312.5799865722656,308.7900085449219
1523.1898,1494.7349,1448.780029296875,1424.8900146484375
642.04846,629.51385,603.239990234375,595.0
567.45123,556.26483,549.780029296875,539.5900268554688
286.4497,280.34055,276.67999267578125,269.989990234375
285.68884,279.593,269.1099853515625,262.95001220703125
236.9797,231.7651,234.3699951171875,231.0
192.37064,187.96202,179.47999572753906,175.5500030517578
1195.8765,1173.3354,1170.8699951171875,1160.27001953125
2000.6797,1963.5969,1894.989990234375,1847.43994140625
199.27693,194.74269,186.22000122070312,182.77999877929688
381.5451,373.71915,359.3399963378906,353.3500061035156
370.46954,362.84207,403.7200012207031,396.3699951171875
705.0111,691.3388,728.280029296875,715.5
1726.97,1694.8333,1665.6800537109375,1645.489990234375
369.82727,362.2112,394.739990234375,387.1199951171875
814.4364,798.7871,845.6699829101562,836.1199951171875
893.31995,876.2455,850.8900146484375,844.7999877929688
2487.1055,2441.2341,2433.0,2384.010009765625
184.7663,180.49419,187.6999969482422,183.77999877929688
1866.5823,1831.9232,1824.5,1797.31005859375
175.04504,170.94836,202.3600006103516,196.77999877929688
1859.8162,1825.279,1815.300048828125,1795.22998046875
550.74194,539.85724,532.5999755859375,508.1000061035156
201.74913,197.17033,212.97999572753903,207.75
312.8037,306.21814,289.5599975585937,283.4800109863281
179.06137,174.89221,180.75,170.25
350.37314,343.10867,362.8699951171875,354.5
730.7127,716.57635,718.4000244140625,712.719970703125
224.43658,219.44746,219.3500061035156,215.2100067138672
224.98988,219.99069,218.8699951171875,213.9600067138672
1851.8827,1817.4886,1852.43994140625,1815.75
805.85925,790.3652,818.2999877929688,804.0
1672.5508,1641.397,1635.0,1621.3499755859375
858.6306,842.1829,854.0900268554688,842.0499877929688
381.19858,373.37747,399.9200134277344,392.4500122070313
150.16931,146.52208,147.08999633789062,144.0
140.39072,136.92084,177.88999938964844,171.52999877929688
227.29616,222.25552,227.2899932861328,222.509994506836
282.63986,276.59943,267.3800048828125,264.0599975585937
783.1575,768.07355,753.3699951171875,738.030029296875
188.24619,183.91125,168.0800018310547,164.57000732421875
897.6767,880.5236,849.3699951171875,839.0499877929688
532.31244,521.7606,446.989990234375,437.4100036621094
1759.2898,1726.5687,1725.0,1692.47998046875
103.6505,100.85174,239.009994506836,225.88999938964844
1378.7418,1352.8971,1443.989990234375,1351.7900390625
315.30072,308.67014,293.67999267578125,284.3800048828125
255.07455,249.53195,261.25,257.0
1931.7573,1895.92,1903.68994140625,1860.0
351.33414,344.0528,336.7699890136719,332.7099914550781
784.01624,768.91846,777.5,760.0900268554688
1116.1499,1095.0492,1105.5799560546875,1050.550048828125
345.76312,338.58224,383.1099853515625,368.0799865722656
801.0656,785.6579,842.489990234375,828.260009765625
1889.9735,1854.8918,1919.4000244140625,1812.0
214.88278,210.06657,179.19000244140625,176.5
1723.8732,1691.7915,1689.43994140625,1673.010009765625
1836.5251,1802.4084,1905.0,1883.550048828125
1815.3401,1781.6067,1788.3399658203125,1760.27001953125
364.99524,357.46835,354.82000732421875,347.3999938964844
1825.1648,1791.2542,1788.0,1761.9599609375
1918.2412,1882.6486,1914.5699462890625,1877.47998046875
252.33348,246.83977,238.6699981689453,232.75
355.94595,348.58096,330.0,323.79998779296875
201.5932,197.017,199.8999938964844,197.0
324.3755,317.5808,333.739990234375,321.3999938964844
214.98387,210.16548,244.6100006103516,236.6199951171875
1887.3137,1852.2794,1865.0,1844.3800048828125
1864.5808,1829.9576,1899.5,1878.2099609375
1824.3071,1790.4114,1805.77001953125,1773.3599853515625
1679.3553,1648.0784,1588.5899658203125,1566.760009765625
831.5013,815.5437,816.1599731445312,807.5
183.39735,179.14983,168.13999938964844,162.8699951171875
1024.3392,1004.89764,1017.0,989.9000244140624
539.6365,528.95294,532.280029296875,523.0
530.54944,520.0285,521.5,513.0399780273438
579.7851,568.37585,570.9400024414062,560.3099975585938
213.3716,208.58266,226.5800018310547,221.5399932861328
1621.1268,1590.903,1473.1600341796875,1363.010009765625
1836.2921,1802.18,1799.5,1767.030029296875
169.92117,165.91696,136.0800018310547,133.86000061035156
157.46385,153.68495,126.9499969482422,123.69000244140624
330.5488,323.64273,299.0,293.8099975585937
179.86865,175.68562,194.8500061035156,188.72999572753903
324.17218,317.381,305.9599914550781,301.5199890136719
1547.8457,1518.9453,1452.1199951171875,1435.06005859375
330.97443,324.06097,338.3299865722656,331.4700012207031
179.59494,175.4161,216.1699981689453,211.3500061035156
1569.768,1540.4712,1634.56005859375,1589.18994140625
1025.608,1006.1434,976.77001953125,960.3699951171876
1974.2875,1937.6812,2040.3800048828125,1989.8900146484373
151.3187,147.65059,141.97999572753906,139.1199951171875
1503.6161,1475.5148,1438.47998046875,1402.5699462890625
1843.1769,1808.9401,1789.0899658203125,1760.219970703125
894.6708,877.57184,894.969970703125,884.489990234375
233.25406,228.10634,238.13999938964844,232.25
285.8794,279.78036,268.57000732421875,265.6099853515625
354.863,347.51883,355.3699951171875,348.0599975585937
686.0953,672.7648,724.22998046875,711.3200073242188
1896.9412,1861.7333,1846.8499755859373,1818.9000244140625
1865.6506,1831.0083,1828.75,1804.199951171875
289.3942,283.23145,270.7699890136719,267.6600036621094
1837.4171,1803.2845,1763.0999755859375,1717.56005859375
320.57663,313.85092,312.239990234375,305.75
340.98074,333.88632,325.1600036621094,319.5299987792969
613.2863,601.2717,675.9600219726562,663.25
1921.628,1885.9738,1876.0,1859.0
386.87,378.9457,403.0,396.0400085449219
335.9397,328.92712,275.94000244140625,263.70001220703125
819.43414,803.69507,839.9500122070312,832.4000244140625
229.0179,223.94615,217.6600036621093,212.6999969482422
283.6724,277.6134,276.489990234375,271.8299865722656
338.6479,331.59546,342.5,328.4599914550781
368.6977,361.1023,396.2999877929688,383.1000061035156
2325.0393,2282.097,2362.43994140625,2258.18994140625
288.54355,282.3966,273.4700012207031,269.0
818.04694,802.3326,843.8400268554688,833.0
180.91805,176.71548,194.6199951171875,190.5399932861328
196.09912,191.6222,223.6199951171875,217.5500030517578
993.0064,974.13104,999.4400024414062,983.5
202.86919,198.27007,189.08999633789065,185.3099975585937
455.12042,445.9636,457.8699951171875,447.5400085449219
644.103,631.5302,680.989990234375,672.0999755859375
186.20294,181.89711,177.19000244140625,173.75
1894.8606,1859.6893,1901.4000244140625,1866.010009765625
175.50345,171.39853,186.3600006103516,181.8000030517578
137.748,134.32602,153.30999755859375,149.60000610351562
875.43365,858.68243,857.3499755859375,851.719970703125
221.70535,216.76622,226.02999877929688,220.5200042724609
299.95633,293.60452,289.29998779296875,285.1499938964844
1860.4385,1825.8898,1809.0999755859373,1753.0
287.79565,281.66354,286.3800048828125,282.07000732421875
1976.4039,1939.7609,1889.97998046875,1872.760009765625
1798.5564,1765.1259,1718.800048828125,1693.1300048828125
444.35583,435.39502,447.0400085449219,433.6900024414063
288.76038,282.6109,274.79998779296875,271.8500061035156
224.40512,219.41685,221.58999633789065,218.0
354.4708,347.13235,334.0799865722656,330.79998779296875
1151.6156,1129.8748,1138.1600341796875,1130.050048828125
198.01865,193.50674,182.0800018310547,179.36000061035156
239.05522,233.8021,244.0,232.8800048828125
320.37482,313.65414,314.2699890136719,306.5799865722656
116.810234,113.77075,235.8099975585937,225.6000061035156
225.84203,220.82819,242.82000732421875,236.1999969482422
1829.2266,1795.2423,1760.6800537109375,1743.030029296875
302.85883,296.45322,291.3900146484375,284.1700134277344
400.0654,391.9028,307.3599853515625,301.94000244140625
1894.1089,1858.9523,1871.489990234375,1851.0
315.98196,309.3406,316.5599975585937,304.82000732421875
1049.7395,1029.8391,998.5,987.5
1932.0188,1896.1772,1913.8900146484373,1892.0400390625
1652.1211,1621.3367,1614.1199951171875,1600.449951171875
786.7555,771.60657,770.5,757.0599975585938
132.75606,129.4247,127.37000274658205,123.04000091552734
637.52625,625.0734,608.5,594.5599975585938
537.3912,526.74756,527.5,513.0599975585938
337.0104,329.9891,313.94000244140625,309.3399963378906
448.16238,439.13113,438.8900146484375,431.4700012207031
1855.4556,1820.9972,1788.6700439453125,1748.780029296875
379.5077,371.7171,375.989990234375,366.7000122070313
166.85356,162.90501,228.7899932861328,219.0
328.0039,321.14514,315.8299865722656,304.5899963378906
763.5861,748.856,751.280029296875,743.530029296875
207.51088,202.82741,187.8999938964844,181.88999938964844
344.03122,336.8816,359.67999267578125,352.0799865722656
628.63153,616.341,562.760009765625,545.0499877929688
614.82355,602.78094,629.8900146484375,622.0
1669.2509,1638.1566,1672.260009765625,1633.3399658203125
659.2954,646.4496,677.3499755859375,659.3200073242188
287.63065,281.4997,268.25,264.8399963378906
221.8939,216.95073,183.1699981689453,179.0
1949.8097,1913.6464,1925.949951171875,1907.5799560546875
117.24413,114.19806,181.83999633789065,177.57000732421875
1031.4547,1011.88446,1083.31005859375,1040.1800537109375
2769.2534,2718.2844,2697.429931640625,2659.0
1987.1992,1950.3601,2012.0,1992.030029296875
2006.1641,1968.9825,2025.5699462890625,1986.9000244140625
1344.6232,1319.3945,1305.760009765625,1273.3900146484375
1806.9485,1773.3666,1710.68994140625,1682.1500244140625
884.7046,867.7861,854.4500122070312,847.1099853515625
394.25586,386.2,312.25,300.0
1802.092,1768.5977,1726.739990234375,1702.56005859375
1461.8816,1434.5342,1518.489990234375,1465.0
318.72623,312.0334,321.0,313.6499938964844
186.10228,181.80594,224.9900054931641,216.72000122070312
377.21118,369.46167,322.8999938964844,319.5
386.68768,378.76697,405.6300048828125,396.25
973.1736,954.6562,945.0,934.219970703125
354.06302,346.73245,332.8900146484375,328.7900085449219
75.39488,73.11322,135.80999755859375,128.3800048828125
300.80167,294.43228,320.57000732421875,312.4100036621094
142.59206,139.08235,127.5999984741211,124.01000213623048
117.35758,114.30799,149.08999633789062,142.4199981689453
386.27103,378.35825,398.8299865722656,393.7999877929688
283.3895,277.33536,263.54998779296875,256.8800048828125
858.32715,841.88513,858.4299926757812,852.1799926757812
339.08392,332.02344,324.0,314.7099914550781
210.95914,206.21371,232.8000030517578,224.1000061035156
193.16704,188.74298,187.0,181.58999633789065
891.0535,874.01984,923.719970703125,905.6199951171876
1028.6382,1009.11926,971.7000122070312,962.02001953125
557.0428,546.0459,534.5599975585938,522.8699951171875
204.0119,199.39229,202.3999938964844,193.6000061035156
327.39743,320.54843,331.0,316.5
285.89883,279.7999,276.5,272.6400146484375
639.4958,627.0074,599.5,590.5499877929688
200.75467,196.19342,217.5,211.0
75.592155,73.30473,141.25,134.7100067138672
933.1319,915.3382,915.75,907.5599975585938
2601.6516,2553.7112,2442.3701171875,2398.199951171875
909.1309,891.7707,902.3800048828124,887.5
878.0976,861.2982,856.4000244140625,850.3099975585938
359.85736,352.4218,330.8800048828125,324.92999267578125
1541.8048,1513.0137,1438.3800048828125,1415.699951171875
1940.3918,1904.3987,1912.93994140625,1884.0
386.58264,378.66565,363.6099853515625,356.25
326.12357,319.29736,315.6400146484375,307.07000732421875
1021.2043,1001.82,969.4099731445312,956.9099731445312
960.4625,942.1748,954.4000244140624,927.7999877929688
289.12943,282.97144,296.3999938964844,286.67999267578125
154.32327,150.60149,179.0,173.58999633789062
772.9441,758.0447,765.010009765625,757.02001953125
1831.6462,1797.6178,1772.8699951171875,1747.22998046875
785.0197,769.90204,780.0,770.5
199.7048,195.16316,199.6000061035156,193.7400054931641
214.1735,209.3698,184.42999267578125,180.3000030517578
260.63083,254.98816,272.1000061035156,269.2300109863281
1897.7511,1862.5286,1819.0,1769.989990234375
209.94742,205.22037,199.9499969482422,197.5500030517578
225.10353,220.1029,195.88999938964844,190.0800018310547
386.74374,378.8224,373.9400024414063,366.7200012207031
2008.0477,1970.8326,1889.760009765625,1811.1300048828125
221.61258,216.67479,252.6999969482422,247.1999969482422
1933.1973,1897.3339,1921.550048828125,1881.8699951171875
282.032,276.0024,268.69000244140625,259.6499938964844
454.6313,445.4831,440.0,435.5799865722656
350.37006,343.10574,348.29998779296875,340.3800048828125
377.34613,369.59467,360.9599914550781,354.4800109863281
233.57774,228.42415,225.1999969482422,221.6600036621093
121.11806,118.000244,195.6300048828125,189.6999969482422
866.701,850.107,851.989990234375,846.27001953125
212.11322,207.34773,196.5,192.3300018310547
2004.1487,1967.004,1894.27001953125,1818.1700439453125
321.69183,314.94568,303.3399963378906,294.1600036621094
202.14459,197.55896,188.1699981689453,184.6100006103516
638.31537,625.8485,597.8599853515625,589.0
176.925,172.79468,359.5,340.739990234375
233.3984,228.24757,226.25,218.63999938964844
1980.6362,1943.9165,1939.7900390625,1899.9200439453125
2529.06,2482.431,2500.010009765625,2467.27001953125
1395.3854,1369.2405,1388.1600341796875,1338.0
1043.7506,1023.9583,995.75,975.6400146484376
169.85889,165.85663,132.2899932861328,130.5
809.73834,794.1739,833.780029296875,824.9400024414062
234.11993,228.95677,222.5,215.9100036621093
221.65894,216.72032,216.8600006103516,211.1600036621093
986.5394,967.7808,974.4000244140624,959.02001953125
293.02078,286.79282,278.6000061035156,272.3900146484375
385.45346,377.55536,329.489990234375,321.0599975585937
1224.1146,1201.0636,1187.2900390625,1175.6099853515625
1864.836,1830.2081,1754.4000244140625,1740.1300048828125
1011.798,992.583,998.6500244140624,989.25
329.2556,322.37268,406.25,387.7000122070313
768.69476,753.8715,746.25,740.7000122070312
618.1121,606.00995,537.47998046875,519.3900146484375
306.09912,299.63477,285.2799987792969,279.739990234375
350.38464,343.12173,315.8800048828125,309.6499938964844
2586.3062,2538.6428,2507.5400390625,2450.010009765625
298.19904,291.8774,309.8099975585937,297.0400085449219
253.53317,248.01851,254.5399932861328,250.0200042724609
333.3824,326.42523,335.54998779296875,324.6600036621094
501.8856,491.88382,492.5,484.8999938964844
1459.5785,1432.2728,1500.0,1486.5
281.2674,275.2518,265.8900146484375,260.54998779296875
264.19662,258.48956,259.79998779296875,255.5599975585937
963.04376,944.7096,960.4000244140624,944.1199951171876
283.86234,277.79962,267.1099853515625,261.6099853515625
1990.7487,1953.8458,1954.510009765625,1870.0
1964.1748,1927.7518,2071.02001953125,2032.0
215.74467,210.91437,218.3999938964844,205.75
225.5151,220.50679,226.0,218.08999633789065
